atletas.atleta_id,atletas.apelido,Posição,G,A,FT,FD,FF,FS,PS,PE,I,PP,DS,FC,GC,CA,CV,PC,SG,DE,DP,GS,Finalizacoes_Totais,Finalizacoes_Perigosas,Participação_Gols,Índice_Defensivo,pontos_fantasy,Eficiência_Chute
37281,Mano Menezes,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37457,Léo Condé,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37656,Fábio,GOL,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,219.0,1601.0,22.0,817.0,0.0,0.0,0.0,219.0,2035.5,0.0
37715,Thiago Silva,ZAG,12.0,0.0,25.0,74.0,121.0,144.0,0.0,0,0.0,0.0,133.0,176.0,0.0,11.0,0.0,0.0,165.0,0.0,0.0,0.0,220.0,99.0,12.0,122.0,1349.4,0.05454545454545454
38398,Renato Augusto,MEI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38913,Nenê,MEI,25.0,57.0,0.0,95.0,94.0,518.0,0.0,0,7.0,0.0,71.0,108.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,95.0,82.0,-37.0,964.3,0.13227513227513227
39148,Hulk,ATA,121.0,96.0,30.0,505.0,733.0,1352.0,0.0,0,222.0,0.0,192.0,708.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,1268.0,535.0,217.0,-516.0,3190.2,0.09542586750788644
39656,Alan Franco,MEI,9.0,0.0,0.0,0.0,69.0,332.0,0.0,0,0.0,0.0,688.0,671.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,9.0,17.0,867.5,0.13043478260869565
39850,Vagner Mancini,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40006,Abel Braga,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40990,Dorival Júnior,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41929,Renato Gaúcho,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42135,Willian,MEI,0.0,17.0,0.0,0.0,2.0,47.0,0.0,0,0.0,0.0,18.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,17.0,-12.0,122.7,0.0
42222,Osvaldo,ATA,0.0,47.0,22.0,151.0,187.0,402.0,0.0,0,94.0,0.0,193.0,156.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,173.0,47.0,37.0,929.2,0.0
42234,Cássio,GOL,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,310.0,2167.0,37.0,526.0,0.0,0.0,0.0,310.0,3383.0,0.0
42411,Cuca,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42500,Fagner,LAT,0.0,0.0,0.0,0.0,30.0,206.0,0.0,0,35.0,0.0,610.0,343.0,0.0,36.0,0.0,0.0,154.0,0.0,0.0,0.0,30.0,0.0,0.0,421.0,1486.6,0.0
50317,David Braz,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50353,Titi,ZAG,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0,0.0,0.0,46.0,32.0,0.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,112.6,0.0
51413,Walter,GOL,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,177.0,1847.0,49.0,354.0,0.0,0.0,0.0,177.0,2693.5,0.0
51772,Everton Ribeiro,MEI,54.0,53.0,24.0,134.0,153.0,919.0,0.0,0,0.0,0.0,815.0,501.0,0.0,83.0,37.0,0.0,0.0,0.0,0.0,0.0,311.0,158.0,107.0,314.0,2145.4,0.17363344051446947
52271,Fernando,MEI,0.0,0.0,0.0,45.0,0.0,40.0,0.0,0,0.0,0.0,119.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,45.0,0.0,87.0,207.2,0.0
52827,David Luiz,ZAG,0.0,0.0,0.0,6.0,48.0,21.0,0.0,0,0.0,0.0,65.0,69.0,0.0,21.0,0.0,0.0,31.0,0.0,0.0,0.0,54.0,6.0,0.0,27.0,247.4,0.0
53865,Léo Gamalho,ATA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60793,Alex Teixeira,ATA,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0,0.0,0.0,58.0,40.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,18.0,77.19999999999999,0.0
60803,Souza,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61188,Gilberto,ATA,52.0,47.0,0.0,192.0,142.0,369.0,0.0,0,101.0,12.0,94.0,523.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,192.0,99.0,-429.0,959.3,0.15568862275449102
61987,Alex Sandro,LAT,0.0,0.0,0.0,24.0,87.0,394.0,0.0,0,31.0,0.0,444.0,927.0,0.0,65.0,0.0,0.0,263.0,0.0,0.0,0.0,111.0,24.0,0.0,-220.0,1797.0,0.0
62977,Ganso,MEI,1.0,0.0,0.0,0.0,69.0,406.0,0.0,0,0.0,0.0,198.0,129.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,1.0,69.0,416.1,0.014492753623188406
63007,Neymar,MEI,81.0,11.0,28.0,255.0,240.0,1233.0,0.0,0,57.0,0.0,66.0,402.0,0.0,99.0,28.0,5.0,0.0,0.0,0.0,0.0,523.0,283.0,92.0,-336.0,1666.4,0.15487571701720843
63008,Rafael Tolói,ZAG,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0,0.0,0.0,149.0,32.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,269.7,0.0
63013,Marcos Rocha,LAT,0.0,0.0,0.0,21.0,1.0,135.0,0.0,0,5.0,0.0,352.0,78.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,22.0,21.0,0.0,309.0,667.0,0.0
63110,Alan Ruschel,LAT,0.0,0.0,0.0,8.0,0.0,607.0,0.0,0,81.0,0.0,396.0,312.0,0.0,72.0,11.0,9.0,63.0,0.0,0.0,0.0,8.0,8.0,0.0,147.0,887.5999999999999,0.0
63289,Edenílson,MEI,69.0,27.0,0.0,43.0,106.0,573.0,11.0,0,21.0,0.0,249.0,336.0,0.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,149.0,43.0,96.0,-87.0,1174.8,0.46308724832214765
68685,Alan Patrick,MEI,193.0,159.0,41.0,185.0,179.0,700.0,0.0,0,71.0,15.0,428.0,437.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,405.0,226.0,352.0,-9.0,3375.6000000000004,0.4765432098765432
68708,Eduardo,MEI,24.0,0.0,0.0,58.0,98.0,232.0,32.0,0,27.0,0.0,290.0,384.0,0.0,28.0,27.0,0.0,0.0,0.0,0.0,0.0,156.0,58.0,24.0,-94.0,609.1,0.15384615384615385
68806,Neto,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,51.0,0.0,0.0,0.0,0.0,73.0,0.0
68811,Oscar,MEI,0.0,0.0,0.0,61.0,0.0,110.0,0.0,0,0.0,0.0,141.0,86.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,0.0,55.0,241.6,0.0
68872,Marcelo Lomba,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,0.0,43.0,0.0,0.0,0.0,0.0,45.0,0.0
68899,Philippe Coutinho,MEI,71.0,62.0,19.0,401.0,437.0,757.0,20.0,0,25.0,0.0,182.0,357.0,0.0,22.0,30.0,0.0,0.0,0.0,0.0,0.0,857.0,420.0,133.0,-175.0,2161.1000000000004,0.08284714119019837
68920,Dudu,ATA,39.0,9.0,11.0,10.0,52.0,408.0,0.0,0,28.0,0.0,163.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,21.0,48.0,-21.0,785.2,0.5342465753424658
68923,Gil,ZAG,0.0,0.0,0.0,0.0,36.0,21.0,0.0,0,0.0,0.0,139.0,140.0,0.0,46.0,0.0,0.0,19.0,0.0,0.0,0.0,36.0,0.0,0.0,18.0,213.1,0.0
68928,Rafael,GOL,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0,0.0,0.0,26.0,0.0,0.0,68.0,0.0,0.0,207.0,2163.0,0.0,733.0,0.0,0.0,0.0,233.0,2521.2,0.0
68952,Marinho,ATA,24.0,68.0,0.0,123.0,273.0,577.0,0.0,0,369.0,0.0,251.0,640.0,0.0,45.0,30.0,0.0,0.0,0.0,0.0,0.0,396.0,123.0,92.0,-389.0,1123.8,0.06060606060606061
68991,Lucas Sasha,MEI,14.0,0.0,0.0,104.0,60.0,420.0,0.0,0,12.0,0.0,1786.0,872.0,0.0,39.0,0.0,15.0,0.0,0.0,0.0,0.0,164.0,104.0,14.0,914.0,2321.2,0.08536585365853659
68996,Willian José,ATA,139.0,95.0,71.0,201.0,216.0,257.0,0.0,0,23.0,2.0,39.0,185.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,488.0,272.0,234.0,-146.0,2258.5,0.2848360655737705
69014,Manoel,ZAG,0.0,0.0,0.0,0.0,43.0,40.0,0.0,0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,43.0,0.0,0.0,18.0,229.0,0.0
69051,Danilo Fernandes,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0
69138,Pablo,ATA,36.0,6.0,0.0,59.0,191.0,450.0,0.0,0,204.0,0.0,190.0,320.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,59.0,42.0,-130.0,841.1999999999999,0.144
69140,Allan,MEI,0.0,0.0,0.0,28.0,11.0,220.0,0.0,0,0.0,0.0,424.0,510.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,28.0,0.0,-86.0,397.2,0.0
69783,Danilo,ZAG,35.0,0.0,0.0,33.0,26.0,126.0,0.0,0,0.0,0.0,200.0,310.0,0.0,21.0,12.0,0.0,176.0,0.0,0.0,0.0,59.0,33.0,35.0,66.0,1373.4,0.5932203389830508
70164,Lucas Moura,MEI,27.0,0.0,0.0,20.0,56.0,130.0,0.0,0,8.0,0.0,94.0,63.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,76.0,20.0,27.0,31.0,432.9,0.35526315789473684
70216,Gustavo,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,15.0,0.0,0.0,11.0,0.0,0.0,8.0,321.0,17.0,261.0,0.0,0.0,0.0,23.0,226.0,0.0
70221,Bruno Uvini,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70360,Eduardo Sasha,ATA,136.0,48.0,42.0,505.0,381.0,687.0,0.0,0,50.0,0.0,227.0,204.0,0.0,126.0,21.0,0.0,0.0,0.0,0.0,0.0,928.0,547.0,184.0,23.0,2725.5,0.14655172413793102
70449,Gabriel,GOL,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,56.0,1241.0,0.0,525.0,0.0,0.0,0.0,56.0,999.5,0.0
70592,Felipe Anderson,MEI,38.0,31.0,36.0,130.0,223.0,313.0,0.0,0,52.0,0.0,959.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389.0,166.0,69.0,613.0,2099.7,0.09768637532133675
70666,Marllon,ZAG,69.0,0.0,0.0,0.0,70.0,240.0,0.0,0,0.0,0.0,352.0,335.0,0.0,53.0,0.0,0.0,182.0,0.0,0.0,0.0,70.0,0.0,69.0,199.0,1906.8999999999999,0.9857142857142858
70696,Fábio Carille,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70788,Enner Valencia,ATA,21.0,0.0,21.0,72.0,79.0,159.0,0.0,0,55.0,0.0,23.0,233.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,172.0,93.0,21.0,-210.0,397.3,0.12209302325581395
70800,Jorge Sampaoli,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70916,Diogo Barbosa,LAT,35.0,0.0,0.0,0.0,69.0,295.0,0.0,0,0.0,0.0,338.0,135.0,0.0,29.0,0.0,0.0,84.0,0.0,0.0,0.0,69.0,0.0,35.0,287.0,1238.8,0.5072463768115942
70944,Bruno Henrique,MEI,47.0,0.0,0.0,86.0,237.0,283.0,13.0,0,0.0,0.0,706.0,919.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,0.0,323.0,86.0,47.0,-213.0,1285.8,0.14551083591331268
70958,Jean Carlos,MEI,0.0,0.0,0.0,7.0,23.0,5.0,0.0,0,14.0,0.0,20.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,7.0,0.0,1.0,42.199999999999996,0.0
70984,Payet,MEI,0.0,19.0,0.0,0.0,10.0,50.0,0.0,0,0.0,0.0,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,19.0,1.0,146.3,0.0
71123,Thiago Mendes,MEI,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0,0.0,0.0,29.0,71.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.0,14.5,0.0
71162,Vina,MEI,0.0,8.0,15.0,66.0,63.0,85.0,0.0,0,0.0,0.0,46.0,85.0,0.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,144.0,81.0,8.0,-39.0,251.8,0.0
71536,Luiz Gustavo,MEI,8.0,0.0,37.0,4.0,47.0,124.0,0.0,0,0.0,0.0,205.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,41.0,8.0,-17.0,458.79999999999995,0.09090909090909091
71571,Fernando Miguel,GOL,0.0,0.0,0.0,0.0,0.0,187.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,532.0,0.0,95.0,0.0,0.0,0.0,93.0,995.5,0.0
71631,Weverton,GOL,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,243.0,1389.0,34.0,461.0,0.0,0.0,0.0,243.0,2458.5,0.0
71680,Raúl Cáceres,LAT,23.0,27.0,0.0,94.0,48.0,67.0,0.0,0,51.0,0.0,152.0,391.0,0.0,121.0,0.0,12.0,76.0,0.0,0.0,0.0,142.0,94.0,50.0,-163.0,810.7,0.1619718309859155
71684,Gustavo Gómez,ZAG,28.0,16.0,0.0,46.0,170.0,290.0,0.0,0,229.0,0.0,701.0,634.0,0.0,164.0,0.0,0.0,226.0,0.0,0.0,0.0,216.0,46.0,44.0,293.0,2234.3,0.12962962962962962
71701,Santiago Arias,LAT,0.0,0.0,0.0,66.0,53.0,256.0,0.0,0,19.0,0.0,304.0,128.0,0.0,67.0,0.0,26.0,73.0,0.0,0.0,0.0,119.0,66.0,0.0,249.0,846.1,0.0
71709,Cuéllar,MEI,0.0,0.0,0.0,5.0,6.0,210.0,0.0,0,0.0,0.0,404.0,217.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,5.0,0.0,187.0,512.5,0.0
72018,Tiago Volpi,GOL,17.0,0.0,0.0,0.0,0.0,206.0,0.0,0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,35.0,112.0,1991.0,0.0,841.0,0.0,0.0,17.0,112.0,1849.0,0.0
72279,Thomazella,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72294,Everson,GOL,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,256.0,1900.0,0.0,689.0,0.0,0.0,0.0,256.0,2423.0,0.0
72359,Luiz Otávio,ZAG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72391,Fernando Diniz,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72460,Bernard,MEI,0.0,0.0,0.0,12.0,75.0,136.0,0.0,0,33.0,0.0,324.0,277.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,12.0,0.0,47.0,393.8,0.0
72493,Alex Telles,LAT,58.0,40.0,9.0,76.0,182.0,302.0,0.0,0,28.0,0.0,237.0,514.0,0.0,36.0,0.0,0.0,312.0,0.0,0.0,0.0,267.0,85.0,98.0,35.0,2730.2,0.21722846441947566
72583,Pedro Henrique,ATA,75.0,29.0,44.0,182.0,281.0,468.0,0.0,0,187.0,0.0,466.0,589.0,0.0,121.0,0.0,34.0,0.0,0.0,0.0,0.0,507.0,226.0,104.0,-123.0,1763.0,0.14792899408284024
72605,Vitor Hugo,ZAG,14.0,0.0,10.0,0.0,88.0,39.0,0.0,0,18.0,0.0,364.0,91.0,0.0,29.0,8.0,0.0,149.0,0.0,0.0,0.0,98.0,10.0,14.0,422.0,1331.6000000000001,0.14285714285714285
72801,Wilker Ángel,ZAG,21.0,0.0,0.0,63.0,71.0,85.0,0.0,0,35.0,0.0,122.0,546.0,0.0,112.0,0.0,18.0,50.0,0.0,0.0,0.0,134.0,63.0,21.0,-374.0,442.00000000000006,0.15671641791044777
72864,Gustavo Quinteros,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72951,Mercado,ZAG,1.0,5.0,0.0,15.0,18.0,57.0,0.0,0,0.0,0.0,129.0,121.0,0.0,23.0,0.0,0.0,20.0,0.0,0.0,0.0,33.0,15.0,6.0,28.0,289.4,0.030303030303030304
73318,Daniel Borges,LAT,70.0,20.0,0.0,21.0,74.0,142.0,0.0,0,0.0,0.0,158.0,281.0,0.0,75.0,0.0,0.0,80.0,0.0,0.0,0.0,95.0,21.0,90.0,-43.0,1245.6999999999998,0.7368421052631579
73384,Samuel Xavier,LAT,79.0,28.0,0.0,39.0,100.0,593.0,0.0,0,0.0,0.0,425.0,617.0,0.0,88.0,0.0,0.0,187.0,0.0,0.0,0.0,139.0,39.0,107.0,-5.0,2367.2,0.5683453237410072
73515,Gabriel,MEI,93.0,25.0,0.0,139.0,133.0,489.0,35.0,0,177.0,0.0,129.0,144.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,272.0,139.0,118.0,-15.0,1462.6,0.34191176470588236
73781,Guilherme Marques,MEI,9.0,0.0,0.0,0.0,35.0,88.0,0.0,0,0.0,0.0,79.0,82.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,9.0,-3.0,203.2,0.2571428571428571
74187,Rincón,MEI,0.0,0.0,0.0,0.0,180.0,178.0,0.0,0,0.0,0.0,393.0,632.0,0.0,107.0,22.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,-239.0,342.0,0.0
77485,Carrillo,MEI,21.0,25.0,0.0,33.0,154.0,349.0,0.0,0,65.0,0.0,622.0,644.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,33.0,46.0,-22.0,1139.0,0.11229946524064172
77656,Cédric Soares,LAT,0.0,59.0,0.0,0.0,75.0,221.0,0.0,0,0.0,0.0,537.0,278.0,0.0,38.0,0.0,0.0,131.0,0.0,0.0,0.0,75.0,0.0,59.0,390.0,1643.5,0.0
77664,Sérgio Oliveira,MEI,34.0,9.0,37.0,123.0,207.0,250.0,0.0,0,0.0,0.0,544.0,437.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,367.0,160.0,43.0,107.0,1275.9,0.09264305177111716
77738,Romarinho,ATA,0.0,0.0,0.0,15.0,35.0,75.0,0.0,0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,40.0,131.5,0.0
77777,João Schmidt,MEI,4.0,33.0,0.0,47.0,185.0,255.0,0.0,0,34.0,0.0,788.0,931.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,232.0,47.0,37.0,-143.0,1044.8,0.017241379310344827
78117,Everaldo,ATA,53.0,0.0,21.0,168.0,274.0,367.0,0.0,0,32.0,21.0,89.0,575.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,189.0,53.0,-486.0,904.4,0.11447084233261338
78248,Gustavo Henrique,ZAG,29.0,0.0,11.0,117.0,101.0,147.0,0.0,0,3.0,0.0,411.0,279.0,0.0,50.0,0.0,0.0,68.0,0.0,0.0,0.0,229.0,128.0,29.0,200.0,1258.8999999999999,0.12663755458515283
78435,Vitinho,ATA,0.0,17.0,5.0,65.0,32.0,129.0,0.0,0,16.0,0.0,170.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,70.0,17.0,101.0,449.8,0.0
78445,Renê,LAT,35.0,0.0,0.0,0.0,99.0,392.0,0.0,0,0.0,0.0,1197.0,400.0,0.0,12.0,0.0,5.0,179.0,0.0,0.0,0.0,99.0,0.0,35.0,976.0,2749.6,0.35353535353535354
78450,Cláudio Tencati,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78478,Willian Arão,MEI,0.0,0.0,3.0,5.0,19.0,55.0,0.0,0,7.0,0.0,73.0,73.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,27.0,8.0,0.0,0.0,116.7,0.0
78479,Cleber Xavier,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78605,Gabriel,MEI,30.0,0.0,16.0,27.0,161.0,626.0,0.0,0,0.0,0.0,1196.0,945.0,0.0,212.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,43.0,30.0,251.0,1701.8999999999999,0.14705882352941177
78850,Reinaldo,LAT,276.0,105.0,0.0,249.0,330.0,489.0,5.0,0,3.0,37.0,641.0,494.0,0.0,129.0,0.0,30.0,167.0,0.0,0.0,0.0,579.0,249.0,381.0,314.0,4694.0,0.47668393782383417
78851,Richard,GOL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0
78855,Thiago Santos,ZAG,0.0,0.0,0.0,0.0,21.0,73.0,0.0,0,0.0,0.0,157.0,193.0,0.0,37.0,0.0,0.0,141.0,0.0,0.0,0.0,21.0,0.0,0.0,105.0,851.8,0.0
79066,Alex Muralha,GOL,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,676.0,0.0,327.0,0.0,0.0,0.0,0.0,288.0,0.0
79266,Bruno Ferreira,GOL,0.0,0.0,0.0,0.0,0.0,172.0,0.0,0,0.0,0.0,0.0,37.0,0.0,59.0,0.0,0.0,140.0,1191.0,0.0,478.0,0.0,0.0,0.0,103.0,1428.9,0.0
79437,Roger Machado,TEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79631,Cano,ATA,130.0,0.0,28.0,98.0,513.0,527.0,0.0,0,106.0,0.0,89.0,214.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0,126.0,130.0,-125.0,1911.5,0.20344287949921752
79701,Lucas Silva,MEI,44.0,70.0,30.0,62.0,210.0,522.0,0.0,0,0.0,0.0,504.0,1061.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,92.0,114.0,-557.0,1470.9,0.1456953642384106
79702,Antônio Carlos,ZAG,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0,0.0,0.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,20.9,0.0
79973,Helton Leite,GOL,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,150.0,0.0,0.0,0.0,0.0,54.5,0.0
80061,Saúl,MEI,0.0,16.0,15.0,27.0,126.0,65.0,0.0,0,0.0,0.0,370.0,373.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,42.0,16.0,-3.0,603.8,0.0
